downloaded,item_id,item_definition,category,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,word,freq,freqrank
2022-09-22,520,dry (description),descriptive_words,0.02,0.03,0.05,0.11,0.1,0.15,0.19,0.29,0.33,0.38,0.43,0.47,0.71,0.6,0.63,dry,31744277,0.9924819699278797
2022-09-22,521,empty,descriptive_words,0.04,0.03,0.07,0.14,0.14,0.19,0.22,0.3,0.37,0.43,0.44,0.52,0.66,0.58,0.63,empty,26206017,0.9911109644438578
2022-09-22,522,fast,descriptive_words,0.01,0.04,0.05,0.08,0.13,0.17,0.24,0.35,0.41,0.47,0.52,0.56,0.72,0.68,0.72,fast,93941472,0.9974469897879592
2022-09-22,523,fine,descriptive_words,0,0.02,0.02,0.02,0.03,0.05,0.07,0.11,0.14,0.18,0.2,0.28,0.38,0.33,0.4,fine,71972425,0.9966609866439465
2022-09-22,524,first,descriptive_words,0,0.02,0.02,0.04,0.05,0.06,0.12,0.15,0.18,0.25,0.28,0.38,0.53,0.49,0.54,first,578161543,0.999753999015996
2022-09-22,525,full,descriptive_words,0.01,0.02,0.04,0.08,0.09,0.13,0.16,0.21,0.29,0.33,0.38,0.46,0.64,0.56,0.64,full,309929179,0.9994149976599906
2022-09-22,526,gentle,descriptive_words,0.03,0.08,0.1,0.13,0.11,0.17,0.2,0.28,0.33,0.39,0.37,0.42,0.54,0.51,0.58,gentle,6913935,0.9757779031116125
2022-09-22,527,good,descriptive_words,0.04,0.11,0.15,0.2,0.24,0.28,0.32,0.4,0.48,0.56,0.6,0.64,0.81,0.76,0.76,good,365796396,0.9995379981519926
2022-09-22,528,green,descriptive_words,0.03,0.08,0.1,0.2,0.2,0.29,0.31,0.47,0.5,0.58,0.57,0.64,0.79,0.75,0.79,green,108287905,0.9978039912159649
2022-09-22,529,happy,descriptive_words,0.07,0.1,0.14,0.22,0.28,0.31,0.35,0.46,0.5,0.6,0.6,0.68,0.77,0.75,0.8,happy,63471922,0.9961629846519386
2022-09-22,530,hard,descriptive_words,0.01,0.02,0.03,0.07,0.06,0.1,0.12,0.2,0.24,0.32,0.33,0.39,0.59,0.56,0.57,hard,130054708,0.9982149928599714
2022-09-22,531,heavy,descriptive_words,0.03,0.05,0.05,0.13,0.17,0.2,0.29,0.36,0.44,0.52,0.55,0.62,0.78,0.72,0.75,heavy,37668153,0.9935679742718971
2022-09-22,532,high,descriptive_words,0.01,0.03,0.05,0.08,0.08,0.15,0.19,0.26,0.33,0.41,0.42,0.48,0.66,0.61,0.66,high,345413157,0.9995109980439921
2022-09-22,533,hot,descriptive_words,0.3,0.33,0.46,0.59,0.63,0.68,0.64,0.71,0.77,0.84,0.82,0.8,0.95,0.88,0.87,hot,159287179,0.9985419941679766
2022-09-22,534,hungry,descriptive_words,0.04,0.08,0.11,0.18,0.21,0.25,0.33,0.39,0.48,0.54,0.56,0.66,0.8,0.75,0.78,hungry,6217455,0.973872895491582
2022-09-22,535,hurt,descriptive_words,0.03,0.05,0.08,0.15,0.21,0.2,0.27,0.4,0.45,0.57,0.56,0.6,0.79,0.69,0.73,hurt,12936269,0.9847239388957556
2022-09-22,536,last,descriptive_words,0,0.02,0.02,0.03,0.02,0.03,0.05,0.09,0.1,0.11,0.15,0.2,0.32,0.31,0.36,last,417601616,0.999624998499994
2022-09-22,537,little (description),descriptive_words,0,0.04,0.05,0.1,0.11,0.15,0.22,0.32,0.39,0.5,0.53,0.55,0.76,0.69,0.72,little,187142519,0.998808995235981
2022-09-22,538,long,descriptive_words,0,0.02,0.02,0.04,0.03,0.04,0.06,0.11,0.15,0.18,0.21,0.27,0.43,0.41,0.49,long,252519588,0.9992109968439874
2022-09-22,539,loud,descriptive_words,0.01,0.03,0.04,0.08,0.1,0.13,0.19,0.31,0.35,0.42,0.49,0.54,0.66,0.63,0.71,loud,8653692,0.9793389173556695
2022-09-22,540,mad,descriptive_words,0,0.03,0.03,0.04,0.06,0.07,0.14,0.16,0.23,0.29,0.31,0.43,0.56,0.52,0.56,mad,16468434,0.9872589490357961
2022-09-22,541,naughty,descriptive_words,0.01,0.03,0.05,0.05,0.05,0.04,0.05,0.08,0.15,0.16,0.18,0.2,0.29,0.3,0.28,naughty,6845743,0.9755859023436094
2022-09-22,542,new,descriptive_words,0,0.02,0.03,0.05,0.07,0.1,0.1,0.18,0.22,0.28,0.34,0.36,0.55,0.5,0.55,new,1551258643,0.9999219996879988
2022-09-22,543,nice,descriptive_words,0.04,0.05,0.1,0.18,0.21,0.25,0.26,0.35,0.38,0.44,0.49,0.55,0.71,0.64,0.69,nice,69395609,0.9965319861279445
2022-09-22,544,noisy,descriptive_words,0,0.03,0.03,0.07,0.07,0.1,0.14,0.2,0.24,0.26,0.33,0.38,0.53,0.52,0.52,noisy,3722908,0.9636908547634191
2022-09-22,545,old,descriptive_words,0,0.03,0.02,0.04,0.03,0.07,0.09,0.13,0.17,0.19,0.23,0.3,0.46,0.42,0.46,old,199694226,0.9988899955599823
2022-09-22,546,orange (description),descriptive_words,0.03,0.06,0.07,0.2,0.2,0.29,0.33,0.43,0.5,0.58,0.59,0.66,0.79,0.76,0.76,orange,37316112,0.9935109740438962
2022-09-22,547,poor,descriptive_words,0,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.09,0.11,0.12,0.25,0.21,0.24,poor,48053008,0.994869979479918
2022-09-22,548,pretty,descriptive_words,0.07,0.1,0.11,0.22,0.23,0.26,0.36,0.35,0.39,0.49,0.49,0.5,0.73,0.61,0.66,pretty,51621090,0.9952119808479234
2022-09-22,549,quiet,descriptive_words,0.01,0.03,0.04,0.07,0.07,0.14,0.18,0.26,0.33,0.39,0.42,0.46,0.66,0.59,0.66,quiet,16746894,0.9873879495517982
2022-09-22,550,red,descriptive_words,0.05,0.09,0.11,0.2,0.23,0.31,0.35,0.48,0.52,0.6,0.63,0.67,0.8,0.77,0.78,red,140799532,0.9983409933639734
2022-09-22,551,sad,descriptive_words,0.01,0.03,0.04,0.09,0.11,0.16,0.22,0.32,0.37,0.43,0.45,0.52,0.69,0.64,0.7,sad,13010129,0.9847899391597567
2022-09-22,552,scared,descriptive_words,0.01,0.02,0.03,0.05,0.07,0.11,0.15,0.26,0.31,0.37,0.43,0.53,0.71,0.61,0.69,scared,5071401,0.9700568802275209
2022-09-22,553,sick,descriptive_words,0,0.03,0.03,0.07,0.08,0.13,0.18,0.23,0.29,0.37,0.39,0.5,0.69,0.59,0.66,sick,15965297,0.9869289477157909
2022-09-22,554,sleepy,descriptive_words,0.03,0.05,0.09,0.14,0.16,0.2,0.26,0.34,0.4,0.49,0.56,0.56,0.72,0.63,0.67,sleepy,2303460,0.9516698066792267
2022-09-22,555,slow,descriptive_words,0,0.02,0.02,0.06,0.04,0.1,0.09,0.16,0.21,0.26,0.28,0.36,0.51,0.53,0.57,slow,26870240,0.9912999651998607
2022-09-22,556,soft,descriptive_words,0.02,0.05,0.08,0.16,0.14,0.16,0.19,0.32,0.35,0.43,0.45,0.5,0.68,0.61,0.65,soft,39440877,0.9938469753879016
2022-09-22,557,sticky,descriptive_words,0.03,0.04,0.06,0.11,0.12,0.14,0.21,0.27,0.33,0.42,0.43,0.46,0.66,0.61,0.63,sticky,5698936,0.9722648890595562
2022-09-22,558,stuck,descriptive_words,0.03,0.07,0.08,0.15,0.19,0.21,0.23,0.33,0.39,0.43,0.46,0.54,0.71,0.61,0.62,stuck,9120620,0.9801129204516819
2022-09-22,559,thirsty,descriptive_words,0.02,0.04,0.06,0.12,0.15,0.16,0.24,0.31,0.37,0.41,0.47,0.54,0.71,0.59,0.67,thirsty,1073394,0.9242856971427885
2022-09-22,560,tiny,descriptive_words,0,0.02,0.02,0.03,0.04,0.06,0.07,0.15,0.17,0.16,0.22,0.26,0.39,0.39,0.43,tiny,17298541,0.987684950739803
2022-09-22,561,tired,descriptive_words,0,0.04,0.05,0.1,0.11,0.16,0.23,0.32,0.37,0.44,0.49,0.53,0.75,0.66,0.71,tired,11158233,0.9829689318757275
2022-09-22,562,wet,descriptive_words,0.05,0.1,0.14,0.27,0.32,0.4,0.42,0.54,0.59,0.7,0.73,0.72,0.89,0.79,0.82,wet,23918294,0.990378961515846
2022-09-22,563,white,descriptive_words,0.01,0.03,0.04,0.09,0.11,0.15,0.22,0.33,0.35,0.39,0.44,0.51,0.67,0.65,0.66,white,209863729,0.9989589958359834
2022-09-22,564,windy,descriptive_words,0.02,0.04,0.04,0.1,0.11,0.11,0.14,0.28,0.31,0.38,0.4,0.45,0.6,0.55,0.61,windy,2162674,0.9497167988671955
2022-09-22,565,yellow,descriptive_words,0.05,0.08,0.11,0.23,0.25,0.29,0.36,0.45,0.53,0.59,0.6,0.69,0.78,0.75,0.78,yellow,82024459,0.9970539882159528
2022-09-22,566,yucky,descriptive_words,0.15,0.16,0.29,0.37,0.37,0.41,0.45,0.56,0.57,0.68,0.67,0.66,0.83,0.73,0.76,yucky,154277,0.766752067008268
2022-09-22,579,he,pronouns,0,0.02,0.03,0.04,0.06,0.09,0.14,0.16,0.21,0.25,0.32,0.43,0.56,0.54,0.57,he,842847219,0.9998439993759975
2022-09-22,580,her,pronouns,0,0.02,0.02,0.04,0.04,0.05,0.08,0.12,0.15,0.21,0.24,0.31,0.42,0.41,0.47,her,391961061,0.9995889983559935
2022-09-22,581,hers,pronouns,0,0.02,0.02,0.02,0.03,0.03,0.06,0.08,0.1,0.13,0.15,0.22,0.32,0.28,0.35,hers,2073030,0.948495793983176
2022-09-22,582,him,pronouns,0,0.02,0.01,0.04,0.03,0.05,0.08,0.11,0.13,0.17,0.24,0.29,0.41,0.38,0.45,him,219516023,0.9990399961599846
2022-09-22,583,his,pronouns,0,0.02,0.01,0.02,0.03,0.05,0.08,0.1,0.13,0.18,0.2,0.26,0.38,0.36,0.43,his,660177731,0.9998019992079968
2022-09-22,584,I,pronouns,0.04,0.09,0.14,0.23,0.22,0.29,0.32,0.4,0.44,0.6,0.6,0.62,0.79,0.72,0.78,i,3086225277,0.9999609998439993
2022-09-22,585,it,pronouns,0.03,0.05,0.07,0.13,0.14,0.16,0.23,0.28,0.31,0.41,0.41,0.47,0.67,0.59,0.65,it,2813163874,0.9999549998199992
2022-09-22,586,me,pronouns,0.11,0.19,0.25,0.34,0.37,0.42,0.46,0.54,0.6,0.69,0.69,0.76,0.85,0.81,0.83,me,566617666,0.9997359989439958
2022-09-22,587,mine,pronouns,0.19,0.22,0.35,0.44,0.49,0.6,0.64,0.66,0.72,0.81,0.79,0.82,0.9,0.88,0.86,mine,28795477,0.9916989667958672
2022-09-22,588,my,pronouns,0.07,0.07,0.09,0.2,0.21,0.25,0.3,0.36,0.47,0.54,0.59,0.58,0.78,0.74,0.74,my,1059793441,0.9998859995439981
2022-09-22,589,myself,pronouns,0,0.02,0.02,0.02,0.02,0.02,0.07,0.12,0.13,0.16,0.21,0.22,0.39,0.32,0.41,myself,37983649,0.9936069744278977
2022-09-22,590,our,pronouns,0,0.02,0.01,0.02,0.02,0.03,0.05,0.07,0.08,0.11,0.15,0.2,0.3,0.27,0.32,our,998757982,0.9998709994839979
2022-09-22,591,she,pronouns,0,0.02,0.03,0.05,0.04,0.07,0.11,0.12,0.18,0.21,0.3,0.36,0.46,0.48,0.51,she,339171382,0.9994929979719919
2022-09-22,592,that,pronouns,0.13,0.17,0.16,0.22,0.26,0.26,0.35,0.39,0.44,0.52,0.55,0.59,0.76,0.65,0.7,that,3400031103,0.9999729998919996
2022-09-22,593,their,pronouns,0,0.02,0.01,0.02,0.02,0.02,0.03,0.05,0.06,0.08,0.11,0.18,0.25,0.24,0.27,their,782849411,0.9998289993159972
2022-09-22,594,them,pronouns,0,0.01,0.01,0.03,0.03,0.03,0.06,0.08,0.09,0.14,0.19,0.24,0.33,0.3,0.34,them,403000411,0.9996039984159937
2022-09-22,595,these,pronouns,0.02,0.03,0.04,0.05,0.08,0.08,0.11,0.15,0.18,0.25,0.31,0.35,0.48,0.41,0.44,these,541003982,0.9997239988959956
2022-09-22,596,they,pronouns,0,0.02,0.01,0.02,0.03,0.02,0.04,0.08,0.1,0.12,0.18,0.23,0.34,0.35,0.4,they,883223816,0.9998499993999976
2022-09-22,597,this,pronouns,0.12,0.14,0.16,0.21,0.23,0.24,0.33,0.36,0.42,0.48,0.55,0.53,0.74,0.6,0.66,this,3228469771,0.9999669998679994
2022-09-22,598,those,pronouns,0.01,0.02,0.02,0.04,0.05,0.04,0.06,0.1,0.14,0.16,0.18,0.25,0.4,0.35,0.4,those,270014141,0.9992889971559886
2022-09-22,599,us,pronouns,0,0.01,0.01,0.02,0.02,0.01,0.05,0.07,0.07,0.11,0.13,0.17,0.25,0.26,0.3,us,1229112622,0.9998979995919983
2022-09-22,600,we,pronouns,0,0.03,0.02,0.03,0.04,0.04,0.1,0.09,0.13,0.19,0.22,0.35,0.41,0.39,0.45,we,1390661912,0.9999099996399986
2022-09-22,601,you,pronouns,0.07,0.07,0.14,0.2,0.24,0.27,0.35,0.43,0.47,0.57,0.63,0.7,0.82,0.78,0.8,you,2996181025,0.9999579998319993
2022-09-22,602,your,pronouns,0,0.02,0.01,0.04,0.04,0.05,0.08,0.13,0.17,0.23,0.27,0.29,0.49,0.44,0.51,your,2062066547,0.9999309997239989
2022-09-22,603,yourself,pronouns,0,0.01,0.01,0.01,0.02,0,0.02,0.04,0.05,0.06,0.09,0.12,0.2,0.15,0.22,yourself,51531914,0.9951969807879232
2022-09-22,604,how,question_words,0,0.02,0.03,0.03,0.05,0.05,0.08,0.12,0.14,0.17,0.24,0.3,0.41,0.4,0.46,how,571848080,0.9997419989679959
2022-09-22,605,what,question_words,0.11,0.14,0.16,0.21,0.24,0.25,0.38,0.43,0.47,0.56,0.58,0.7,0.79,0.73,0.78,what,812395582,0.9998349993399973
2022-09-22,606,when,question_words,0,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.07,0.11,0.18,0.24,0.3,0.29,0.39,when,650621178,0.9997989991959968
2022-09-22,607,where,question_words,0.04,0.08,0.09,0.12,0.14,0.17,0.27,0.39,0.42,0.48,0.52,0.61,0.76,0.68,0.71,where,360468339,0.9995259981039925
2022-09-22,608,which,question_words,0,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.08,0.11,0.12,0.19,0.23,0.26,which,810514085,0.9998319993279973
2022-09-22,609,who,question_words,0.03,0.04,0.05,0.05,0.09,0.09,0.14,0.18,0.22,0.27,0.32,0.44,0.55,0.49,0.58,who,630927278,0.9997869991479966
2022-09-22,610,why,question_words,0.02,0.06,0.08,0.11,0.12,0.13,0.18,0.25,0.25,0.31,0.4,0.5,0.54,0.59,0.58,why,192000672,0.9988479953919815
2022-09-22,637,a,quantifiers,0.04,0.05,0.07,0.12,0.13,0.16,0.23,0.25,0.3,0.37,0.4,0.48,0.61,0.54,0.62,a,9081174698,0.9999879999519998
2022-09-22,638,all,quantifiers,0.03,0.05,0.07,0.12,0.12,0.15,0.19,0.3,0.33,0.39,0.43,0.49,0.67,0.59,0.65,all,2022459848,0.9999279997119989
2022-09-22,639,a lot,quantifiers,0,0.02,0.03,0.05,0.05,0.05,0.11,0.17,0.18,0.25,0.29,0.35,0.48,0.49,0.53,alot,5929674,0.9730058920235681
2022-09-22,640,an,quantifiers,0.01,0.02,0.01,0.02,0.02,0.02,0.04,0.03,0.05,0.09,0.1,0.12,0.17,0.18,0.22,an,1518266684,0.9999159996639987
2022-09-22,641,another,quantifiers,0.01,0.03,0.04,0.06,0.06,0.08,0.11,0.19,0.22,0.28,0.35,0.36,0.53,0.45,0.52,another,192535750,0.9988509954039816
2022-09-22,642,any,quantifiers,0,0.02,0.02,0.03,0.02,0.03,0.05,0.09,0.13,0.16,0.22,0.32,0.41,0.36,0.42,any,710741293,0.999816999267997
2022-09-22,643,each,quantifiers,0,0.02,0.02,0.02,0.01,0.01,0.04,0.03,0.05,0.06,0.08,0.15,0.14,0.18,0.2,each,340892856,0.999498997995992
2022-09-22,644,every,quantifiers,0,0.02,0.02,0.02,0.01,0.02,0.03,0.07,0.08,0.11,0.15,0.19,0.26,0.31,0.32,every,189325890,0.9988239952959812
2022-09-22,645,more,quantifiers,0.22,0.29,0.39,0.45,0.5,0.52,0.59,0.68,0.7,0.75,0.75,0.79,0.91,0.87,0.86,more,1544771673,0.9999189996759987
2022-09-22,646,much,quantifiers,0.01,0.02,0.03,0.04,0.03,0.04,0.08,0.11,0.14,0.16,0.2,0.21,0.35,0.31,0.39,much,242326300,0.9991659966639866
2022-09-22,647,none,quantifiers,0.01,0.03,0.04,0.05,0.06,0.07,0.09,0.15,0.15,0.18,0.21,0.26,0.36,0.36,0.42,none,85523201,0.9971979887919552
2022-09-22,648,not,quantifiers,0.01,0.03,0.04,0.06,0.06,0.11,0.13,0.18,0.25,0.29,0.36,0.42,0.61,0.51,0.52,not,2633487141,0.9999519998079992
2022-09-22,649,other,quantifiers,0,0.02,0.02,0.04,0.03,0.08,0.1,0.18,0.18,0.24,0.29,0.33,0.49,0.41,0.43,other,978481319,0.9998649994599978
2022-09-22,650,same,quantifiers,0,0.02,0.02,0.02,0.04,0.03,0.06,0.13,0.16,0.16,0.24,0.28,0.33,0.39,0.43,same,234822585,0.9991359965439862
2022-09-22,651,some,quantifiers,0.01,0.03,0.06,0.1,0.13,0.14,0.21,0.26,0.31,0.39,0.43,0.48,0.68,0.56,0.63,some,548829454,0.9997269989079957
2022-09-22,652,the,quantifiers,0.02,0.04,0.04,0.08,0.08,0.1,0.16,0.19,0.26,0.29,0.38,0.44,0.62,0.51,0.61,the,23135851162,1
2022-09-22,653,too,quantifiers,0.02,0.04,0.06,0.1,0.12,0.17,0.24,0.26,0.37,0.42,0.49,0.52,0.71,0.61,0.68,too,176093255,0.9986949947799791
2022-09-22,654,am,helping_verbs,0.01,0.02,0.02,0.04,0.06,0.06,0.1,0.13,0.18,0.23,0.27,0.34,0.48,0.48,0.53,am,576436203,0.999750999003996
2022-09-22,655,are,helping_verbs,0,0.02,0.02,0.02,0.04,0.04,0.08,0.1,0.15,0.16,0.23,0.28,0.44,0.38,0.48,are,2393614870,0.9999429997719991
2022-09-22,656,be,helping_verbs,0,0.03,0.02,0.05,0.03,0.05,0.08,0.11,0.13,0.17,0.23,0.25,0.38,0.36,0.42,be,2398724162,0.9999459997839991
2022-09-22,657,can (auxiliary),helping_verbs,0.01,0.02,0.03,0.07,0.06,0.07,0.15,0.21,0.23,0.31,0.32,0.43,0.6,0.56,0.62,can,1242323499,0.9999009996039984
2022-09-22,658,could,helping_verbs,0,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.08,0.11,0.14,0.22,0.23,0.27,could,302311431,0.99937899751599
2022-09-22,659,did/did ya,helping_verbs,0.02,0.03,0.04,0.06,0.07,0.09,0.11,0.2,0.21,0.25,0.32,0.42,0.56,0.47,0.57,did,275369513,0.9993069972279889
2022-09-22,660,do,helping_verbs,0.04,0.09,0.11,0.17,0.2,0.27,0.29,0.38,0.44,0.5,0.53,0.61,0.77,0.66,0.69,do,950751722,0.9998619994479978
2022-09-22,661,does,helping_verbs,0,0.02,0.02,0.03,0.02,0.03,0.05,0.09,0.09,0.14,0.18,0.22,0.34,0.34,0.36,does,314018806,0.999438997755991
2022-09-22,663,gonna/going to,helping_verbs,0.01,0.03,0.05,0.06,0.07,0.11,0.13,0.23,0.25,0.29,0.38,0.42,0.59,0.53,0.58,gonna,13542156,0.9852219408877636
2022-09-22,664,gotta/got to,helping_verbs,0.01,0.02,0.03,0.03,0.03,0.04,0.08,0.12,0.13,0.14,0.2,0.24,0.37,0.32,0.39,gotta,6870320,0.9756519026076105
2022-09-22,665,hafta/have to,helping_verbs,0.01,0.02,0.02,0.04,0.03,0.04,0.06,0.13,0.15,0.18,0.26,0.34,0.45,0.43,0.49,hafta,82485,0.66687566750267
2022-09-22,666,is,helping_verbs,0.02,0.03,0.03,0.06,0.07,0.07,0.16,0.18,0.21,0.27,0.36,0.42,0.56,0.51,0.6,is,4705743816,0.9999789999159997
2022-09-22,667,lemme/let me,helping_verbs,0.01,0.03,0.05,0.07,0.1,0.12,0.2,0.23,0.3,0.4,0.44,0.51,0.68,0.6,0.65,lemme,382355,0.8617204468817875
2022-09-22,668,need/need to,helping_verbs,0,0.03,0.05,0.06,0.07,0.1,0.12,0.21,0.24,0.29,0.35,0.41,0.56,0.55,0.59,need,319376932,0.9994539978159913
2022-09-22,669,try/try to,helping_verbs,0,0.03,0.04,0.06,0.06,0.1,0.14,0.22,0.27,0.29,0.35,0.4,0.53,0.5,0.58,try,114384208,0.9979509918039672
2022-09-22,670,wanna/want to,helping_verbs,0.04,0.07,0.09,0.12,0.17,0.21,0.26,0.38,0.4,0.49,0.56,0.62,0.77,0.7,0.75,wanna,10232302,0.9818019272077089
2022-09-22,671,was,helping_verbs,0,0.02,0.02,0.03,0.01,0.02,0.05,0.07,0.09,0.11,0.17,0.23,0.34,0.32,0.38,was,1483428678,0.9999129996519986
2022-09-22,672,were,helping_verbs,0,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.05,0.07,0.11,0.16,0.23,0.21,0.27,were,570699558,0.9997389989559958
2022-09-22,673,will,helping_verbs,0,0.02,0.02,0.03,0.03,0.04,0.06,0.08,0.09,0.13,0.19,0.23,0.36,0.35,0.41,will,1356293641,0.9999069996279986
2022-09-22,674,would,helping_verbs,0,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.04,0.06,0.07,0.12,0.16,0.16,0.23,would,572644147,0.9997449989799959
2022-09-22,675,and,connecting_words,0.01,0.03,0.03,0.05,0.08,0.09,0.15,0.27,0.29,0.34,0.46,0.48,0.64,0.6,0.66,and,12997637966,0.9999939999759999
2022-09-22,676,because,connecting_words,0,0.02,0.02,0.03,0.04,0.03,0.06,0.11,0.11,0.13,0.22,0.26,0.36,0.35,0.44,because,271323986,0.9992949971799887
2022-09-22,677,but,connecting_words,0.01,0.03,0.02,0.03,0.03,0.03,0.07,0.07,0.07,0.1,0.15,0.2,0.26,0.3,0.35,but,999899654,0.999873999495998
2022-09-22,678,if,connecting_words,0,0.02,0.02,0.02,0.02,0.01,0.04,0.04,0.04,0.07,0.09,0.12,0.18,0.2,0.24,if,1134987907,0.9998919995679982
2022-09-22,679,so,connecting_words,0,0.03,0.02,0.03,0.04,0.04,0.08,0.08,0.1,0.12,0.16,0.23,0.29,0.28,0.35,so,661809559,0.9998049992199969
2022-09-22,680,then,connecting_words,0,0.02,0.01,0.02,0.02,0.02,0.03,0.08,0.07,0.08,0.16,0.2,0.27,0.28,0.33,then,369928941,0.9995439981759927
